timestamp_ms,s_rtt_ms,base_rtt_ms,qdelay_ms,qdelay_avg_ms,bitrate_kbps,cwnd_bytes,bytes_in_flight,max_bytes_in_flight,packet_loss
1751296598760,0,10000,0,0,500,2000,0,0,0
1751296598783,0,10000,0,0,500,2000,0,0,0
1751296598799,0,10000,0,0,500,2000,0,0,0
1751296598818,0,10000,0,0,500,2000,0,0,0
1751296598841,0,10000,0,0,500,2000,0,0,0
1751296598856,0,10000,0,0,500,2000,0,0,0
1751296598877,0,10000,0,0,500,2000,0,0,0
1751296598896,0,10000,0,0,500,2000,0,0,0
1751296598920,0,10000,0,0,500,2000,0,0,0
1751296598937,0,10000,0,0,500,2000,0,0,0
1751296598958,0,10000,0,0,500,2000,0,0,0
1751296598974,0,10000,0,0,500,2000,0,0,0
1751296598999,0,10000,0,0,500,2000,0,0,0
1751296599016,0,10000,0,0,500,2000,0,0,0
1751296599062,0,10000,0,0,500,2000,0,0,0
1751296599063,0,10000,0,0,500,2000,0,0,0
1751296599088,0,10000,0,0,500,2000,0,0,0
1751296599102,0,10000,0,0,500,2000,0,0,0
1751296599138,0,10000,0,0,500,2000,0,0,0
1751296599139,0,10000,0,0,500,2000,0,0,0
1751296599159,0,10000,0,0,500,2000,0,0,0
1751296599177,0,10000,0,0,500,2000,0,0,0
1751296599203,0,10000,0,0,500,2000,0,0,0
1751296599218,0,10000,0,0,500,2000,0,0,0
1751296599238,0,10000,0,0,500,2000,0,0,0
1751296599258,0,10000,0,0,500,2000,0,0,0
1751296599277,0,10000,0,0,500,2000,0,0,0
1751296599297,0,10000,0,0,500,2000,0,0,0
1751296599322,0,10000,0,0,500,2000,0,0,0
1751296599335,0,10000,0,0,500,2000,0,0,0
1751296599372,0,10000,0,0,500,2000,0,0,0
1751296599391,0,10000,0,0,500,2000,0,0,0
1751296599406,0,10000,0,0,500,2000,0,0,0
1751296599415,0,10000,0,0,500,2000,0,0,0
1751296599439,0,10000,0,0,500,2000,0,0,0
1751296599460,0,10000,0,0,500,2000,0,0,0
1751296599478,0,10000,0,0,500,2000,0,0,0
1751296599494,0,10000,0,0,500,2000,0,0,0
1751296599534,0,10000,0,0,500,2000,0,0,0
1751296599535,0,10000,0,0,500,2000,0,0,0
1751296599562,0,10000,0,0,500,2000,0,0,0
1751296599577,0,10000,0,0,500,2000,0,0,0
1751296599600,0,10000,0,0,500,2000,0,0,0
1751296599622,0,10000,0,0,500,2000,0,0,0
1751296599653,0,10000,0,0,500,2000,0,0,0
1751296599662,0,10000,0,0,500,2000,0,0,0
1751296599678,0,10000,0,0,500,2000,0,0,0
1751296599698,0,10000,0,0,500,2000,0,0,0
1751296599718,0,10000,0,0,500,2000,0,0,0
1751296599735,0,10000,0,0,500,2000,0,0,0
1751296599761,0,10000,0,0,500,2000,0,0,0
1751296599780,0,10000,0,0,500,2000,0,0,0
1751296599824,0,10000,0,0,500,2000,0,0,0
1751296599824,0,10000,0,0,500,2000,0,0,0
1751296599859,0,10000,0,0,500,2000,0,0,0
1751296599860,0,10000,0,0,500,2000,0,0,0
1751296599877,0,10000,0,0,500,2000,0,0,0
1751296599895,0,10000,0,0,500,2000,0,0,0
1751296599920,0,10000,0,0,500,2000,0,0,0
1751296599935,0,10000,0,0,500,2000,0,0,0
1751296599965,0,10000,0,0,500,2000,0,0,0
1751296599975,0,10000,0,0,500,2000,0,0,0
1751296600001,0,10000,0,0,500,2000,0,0,0
1751296600015,0,10000,0,0,500,2000,0,0,0
1751296600065,0,10000,0,0,500,2000,0,0,0
1751296600065,0,10000,0,0,500,2000,0,0,0
1751296600084,0,10000,0,0,500,2000,0,0,0
1751296600096,0,10000,0,0,500,2000,0,0,0
1751296600136,0,10000,0,0,500,2000,0,0,0
1751296600136,0,10000,0,0,500,2000,0,0,0
1751296600158,0,10000,0,0,500,2000,0,0,0
1751296600181,0,10000,0,0,500,2000,0,0,0
1751296600220,0,10000,0,0,500,2000,0,0,0
1751296600220,0,10000,0,0,500,2000,0,0,0
1751296600239,0,10000,0,0,500,2000,0,0,0
1751296600266,0,10000,0,0,500,2000,0,0,0
1751296600277,0,10000,0,0,500,2000,0,0,0
1751296600295,0,10000,0,0,500,2000,0,0,0
1751296600334,0,10000,0,0,500,2000,0,0,0
1751296600335,0,10000,0,0,500,2000,0,0,0
1751296600359,0,10000,0,0,500,2000,0,0,0
1751296600386,0,10000,0,0,500,2000,0,0,0
1751296600399,0,10000,0,0,500,2000,0,0,0
1751296600417,0,10000,0,0,500,2000,0,0,0
1751296600444,0,10000,0,0,500,2000,0,0,0
1751296600454,0,10000,0,0,500,2000,0,0,0
1751296600479,0,10000,0,0,500,2000,0,0,0
1751296600501,0,10000,0,0,500,2000,0,0,0
1751296600517,0,10000,0,0,500,2000,0,0,0
1751296600535,0,10000,0,0,500,2000,0,0,0
1751296600567,0,10000,0,0,500,2000,0,0,0
1751296600575,0,10000,0,0,500,2000,0,0,0
1751296600601,0,10000,0,0,500,2000,0,0,0
1751296600615,0,10000,0,0,500,2000,0,0,0
1751296600639,0,10000,0,0,500,2000,0,0,0
1751296600663,0,10000,0,0,500,2000,0,0,0
1751296600678,0,10000,0,0,500,2000,0,0,0
1751296600695,0,10000,0,0,500,2000,0,0,0
1751296600718,0,10000,0,0,500,2000,0,0,0
1751296600738,0,10000,0,0,500,2000,0,0,0
1751296600758,0,10000,0,0,500,2000,0,0,0
1751296600779,0,10000,0,0,500,2000,0,0,0
1751296600805,0,10000,0,0,500,2000,0,0,0
1751296600822,0,10000,0,0,500,2000,0,0,0
1751296600846,0,10000,0,0,500,2000,0,0,0
1751296600859,0,10000,0,0,500,2000,0,0,0
1751296600878,0,10000,0,0,500,2000,0,0,0
1751296600897,0,10000,0,0,500,2000,0,0,0
1751296600918,0,10000,0,0,500,2000,0,0,0
1751296600935,0,10000,0,0,500,2000,0,0,0
1751296600960,0,10000,0,0,500,2000,0,0,0
1751296600992,0,10000,0,0,500,2000,0,0,0
1751296600999,0,10000,0,0,500,2000,0,0,0
1751296601016,0,10000,0,0,500,2000,0,0,0
1751296601037,0,10000,0,0,500,2000,0,0,0
1751296601055,0,10000,0,0,500,2000,0,0,0
1751296601077,0,10000,0,0,500,2000,0,0,0
1751296601099,0,10000,0,0,500,2000,0,0,0
1751296601119,0,10000,0,0,500,2000,0,0,0
1751296601156,0,10000,0,0,500,2000,0,0,0
1751296601158,0,10000,0,0,500,2000,0,0,0
1751296601180,0,10000,0,0,500,2000,0,0,0
1751296601201,0,10000,0,0,500,2000,0,0,0
1751296601215,0,10000,0,0,500,2000,0,0,0
1751296601259,0,10000,0,0,500,2000,0,0,0
1751296601259,0,10000,0,0,500,2000,0,0,0
1751296601286,0,10000,0,0,500,2000,0,0,0
1751296601303,0,10000,0,0,500,2000,0,0,0
1751296601320,0,10000,0,0,500,2000,0,0,0
1751296601350,0,10000,0,0,500,2000,0,0,0
1751296601368,0,10000,0,0,500,2000,0,0,0
1751296601375,0,10000,0,0,500,2000,0,0,0
1751296601404,0,10000,0,0,500,2000,0,0,0
1751296601416,0,10000,0,0,500,2000,0,0,0
1751296627679,0,10000,0,0,500,2000,0,0,0
1751296627680,0,10000,0,0,500,2000,0,0,0
1751296627692,0,10000,0,0,500,2000,0,0,0
1751296627721,0,10000,0,0,500,2000,0,0,0
1751296627734,0,10000,0,0,500,2000,0,0,0
1751296627760,0,10000,0,0,500,2000,0,0,0
1751296627775,0,10000,0,0,500,2000,0,0,0
1751296627800,0,10000,0,0,500,2000,0,0,0
1751296627814,0,10000,0,0,500,2000,0,0,0
1751296627844,0,10000,0,0,500,2000,0,0,0
1751296627875,0,10000,0,0,500,2000,0,0,0
1751296627881,0,10000,0,0,500,2000,0,0,0
1751296627898,0,10000,0,0,500,2000,0,0,0
1751296627908,0,10000,0,0,500,2000,0,0,0
1751296627909,0,10000,0,0,500,2000,0,0,0
1751296627922,0,10000,0,0,500,2000,0,0,0
1751296627935,0,10000,0,0,500,2000,0,0,0
1751296627963,0,10000,0,0,500,2000,0,0,0
1751296627977,0,10000,0,0,500,2000,0,0,0
1751296628007,0,10000,0,0,500,2000,0,0,0
1751296628014,0,10000,0,0,500,2000,0,0,0
1751296628048,0,10000,0,0,500,2000,0,0,0
1751296628054,0,10000,0,0,500,2000,0,0,0
1751296628086,0,10000,0,0,500,2000,0,0,0
1751296628098,0,10000,0,0,500,2000,0,0,0
1751296628131,0,10000,0,0,500,2000,0,0,0
1751296628134,0,10000,0,0,500,2000,0,0,0
1751296628170,0,10000,0,0,500,2000,0,0,0
1751296628188,0,10000,0,0,500,2000,0,0,0
1751296628202,0,10000,0,0,500,2000,0,0,0
1751296628219,0,10000,0,0,500,2000,0,0,0
1751296628241,0,10000,0,0,500,2000,0,0,0
1751296628258,0,10000,0,0,500,2000,0,0,0
1751296628281,0,10000,0,0,500,2000,0,0,0
1751296628292,0,10000,0,0,500,2000,0,0,0
1751296628321,0,10000,0,0,500,2000,0,0,0
1751296628371,0,10000,0,0,500,2000,0,0,0
1751296628371,0,10000,0,0,500,2000,0,0,0
1751296628374,0,10000,0,0,500,2000,0,0,0
1751296628401,0,10000,0,0,500,2000,0,0,0
1751296628423,0,10000,0,0,500,2000,0,0,0
1751296628440,0,10000,0,0,500,2000,0,0,0
1751296628457,0,10000,0,0,500,2000,0,0,0
1751296628485,0,10000,0,0,500,2000,0,0,0
1751296628494,0,10000,0,0,500,2000,0,0,0
1751296628521,0,10000,0,0,500,2000,0,0,0
1751296628540,0,10000,0,0,500,2000,0,0,0
1751296628573,0,10000,0,0,500,2000,0,0,0
1751296628573,0,10000,0,0,500,2000,0,0,0
1751296628627,0,10000,0,0,500,2000,0,0,0
1751296628627,0,10000,0,0,500,2000,0,0,0
1751296628642,0,10000,0,0,500,2000,0,0,0
1751296628656,0,10000,0,0,500,2000,0,0,0
1751296628681,0,10000,0,0,500,2000,0,0,0
1751296628695,0,10000,0,0,500,2000,0,0,0
1751296628720,0,10000,0,0,500,2000,0,0,0
1751296628735,0,10000,0,0,500,2000,0,0,0
1751296628764,0,10000,0,0,500,2000,0,0,0
1751296628773,0,10000,0,0,500,2000,0,0,0
1751296628803,0,10000,0,0,500,2000,0,0,0
1751296628835,0,10000,0,0,500,2000,0,0,0
1751296628855,0,10000,0,0,500,2000,0,0,0
1751296628855,0,10000,0,0,500,2000,0,0,0
1751296628892,0,10000,0,0,500,2000,0,0,0
1751296628893,0,10000,0,0,500,2000,0,0,0
1751296628920,0,10000,0,0,500,2000,0,0,0
1751296628939,0,10000,0,0,500,2000,0,0,0
1751296628978,0,10000,0,0,500,2000,0,0,0
1751296628979,0,10000,0,0,500,2000,0,0,0
1751296629002,0,10000,0,0,500,2000,0,0,0
1751296629015,0,10000,0,0,500,2000,0,0,0
1751296629041,0,10000,0,0,500,2000,0,0,0
1751296629053,0,10000,0,0,500,2000,0,0,0
1751296629102,0,10000,0,0,500,2000,0,0,0
1751296629103,0,10000,0,0,500,2000,0,0,0
1751296629121,0,10000,0,0,500,2000,0,0,0
1751296629133,0,10000,0,0,500,2000,0,0,0
1751296629160,0,10000,0,0,500,2000,0,0,0
1751296629174,0,10000,0,0,500,2000,0,0,0
1751296629200,0,10000,0,0,500,2000,0,0,0
1751296629212,0,10000,0,0,500,2000,0,0,0
1751296629242,0,10000,0,0,500,2000,0,0,0
1751296629254,0,10000,0,0,500,2000,0,0,0
1751296629281,0,10000,0,0,500,2000,0,0,0
1751296629297,0,10000,0,0,500,2000,0,0,0
1751296629323,0,10000,0,0,500,2000,0,0,0
1751296629346,0,10000,0,0,500,2000,0,0,0
1751296629360,0,10000,0,0,500,2000,0,0,0
1751296629379,0,10000,0,0,500,2000,0,0,0
1751296629402,0,10000,0,0,500,2000,0,0,0
1751296629414,0,10000,0,0,500,2000,0,0,0
1751296629451,0,10000,0,0,500,2000,0,0,0
1751296629463,0,10000,0,0,500,2000,0,0,0
1751296629483,0,10000,0,0,500,2000,0,0,0
1751296629496,0,10000,0,0,500,2000,0,0,0
1751296629523,0,10000,0,0,500,2000,0,0,0
1751296629539,0,10000,0,0,500,2000,0,0,0
1751296629561,0,10000,0,0,500,2000,0,0,0
1751296629574,0,10000,0,0,500,2000,0,0,0
1751296629599,0,10000,0,0,500,2000,0,0,0
1751296629612,0,10000,0,0,500,2000,0,0,0
1751296629660,0,10000,0,0,500,2000,0,0,0
1751296629660,0,10000,0,0,500,2000,0,0,0
1751296629682,0,10000,0,0,500,2000,0,0,0
1751296629694,0,10000,0,0,500,2000,0,0,0
1751296629721,0,10000,0,0,500,2000,0,0,0
1751296629734,0,10000,0,0,500,2000,0,0,0
1751296629761,0,10000,0,0,500,2000,0,0,0
1751296629775,0,10000,0,0,500,2000,0,0,0
1751296629800,0,10000,0,0,500,2000,0,0,0
1751296629816,0,10000,0,0,500,2000,0,0,0
1751296629864,0,10000,0,0,500,2000,0,0,0
1751296629864,0,10000,0,0,500,2000,0,0,0
1751296629884,0,10000,0,0,500,2000,0,0,0
1751296629892,0,10000,0,0,500,2000,0,0,0
1751296629924,0,10000,0,0,500,2000,0,0,0
1751296629933,0,10000,0,0,500,2000,0,0,0
1751296629959,0,10000,0,0,500,2000,0,0,0
1751296629973,0,10000,0,0,500,2000,0,0,0
1751296630006,0,10000,0,0,500,2000,0,0,0
1751296630016,0,10000,0,0,500,2000,0,0,0
1751296630052,0,10000,0,0,500,2000,0,0,0
1751296630074,0,10000,0,0,500,2000,0,0,0
1751296630110,0,10000,0,0,500,2000,0,0,0
1751296630110,0,10000,0,0,500,2000,0,0,0
1751296630123,0,10000,0,0,500,2000,0,0,0
1751296630152,0,10000,0,0,500,2000,0,0,0
1751296630168,0,10000,0,0,500,2000,0,0,0
1751296630175,0,10000,0,0,500,2000,0,0,0
1751296630201,0,10000,0,0,500,2000,0,0,0
1751296630219,0,10000,0,0,500,2000,0,0,0
1751296630256,0,10000,0,0,500,2000,0,0,0
1751296630256,0,10000,0,0,500,2000,0,0,0
1751296630294,0,10000,0,0,500,2000,0,0,0
1751296630294,0,10000,0,0,500,2000,0,0,0
1751296630320,0,10000,0,0,500,2000,0,0,0
1751296630333,0,10000,0,0,500,2000,0,0,0
1751296630364,0,10000,0,0,500,2000,0,0,0
1751296630375,0,10000,0,0,500,2000,0,0,0
1751296630401,0,10000,0,0,500,2000,0,0,0
1751296630420,0,10000,0,0,500,2000,0,0,0
1751296630441,0,10000,0,0,500,2000,0,0,0
1751296630455,0,10000,0,0,500,2000,0,0,0
1751296630500,0,10000,0,0,500,2000,0,0,0
1751296630500,0,10000,0,0,500,2000,0,0,0
1751296630521,0,10000,0,0,500,2000,0,0,0
1751296630533,0,10000,0,0,500,2000,0,0,0
1751296630570,0,10000,0,0,500,2000,0,0,0
1751296630575,0,10000,0,0,500,2000,0,0,0
1751296630623,0,10000,0,0,500,2000,0,0,0
1751296630624,0,10000,0,0,500,2000,0,0,0
1751296630641,0,10000,0,0,500,2000,0,0,0
1751296630654,0,10000,0,0,500,2000,0,0,0
1751296630681,0,10000,0,0,500,2000,0,0,0
1751296630696,0,10000,0,0,500,2000,0,0,0
1751296630727,0,10000,0,0,500,2000,0,0,0
1751296630734,0,10000,0,0,500,2000,0,0,0
1751296630762,0,10000,0,0,500,2000,0,0,0
1751296630773,0,10000,0,0,500,2000,0,0,0
1751296630800,0,10000,0,0,500,2000,0,0,0
1751296630814,0,10000,0,0,500,2000,0,0,0
1751296630865,0,10000,0,0,500,2000,0,0,0
1751296630865,0,10000,0,0,500,2000,0,0,0
1751296630883,0,10000,0,0,500,2000,0,0,0
1751296630896,0,10000,0,0,500,2000,0,0,0
1751296648633,0,10000,0,0,500,2000,0,0,0
1751296648633,0,10000,0,0,500,2000,0,0,0
1751296648676,0,10000,0,0,500,2000,0,0,0
1751296648715,0,10000,0,0,500,2000,0,0,0
1751296648756,0,10000,0,0,500,2000,0,0,0
1751296648794,0,10000,0,0,500,2000,0,0,0
1751296648834,0,10000,0,0,500,2000,0,0,0
1751296648866,0,10000,0,0,500,2000,0,0,0
1751296648883,0,10000,0,0,500,2000,0,0,0
1751296648902,0,10000,0,0,500,2000,0,0,0
1751296648917,0,10000,0,0,500,2000,0,0,0
1751296648944,0,10000,0,0,500,2000,0,0,0
1751296648954,0,10000,0,0,500,2000,0,0,0
1751296648984,0,10000,0,0,500,2000,0,0,0
1751296648995,0,10000,0,0,500,2000,0,0,0
1751296649024,0,10000,0,0,500,2000,0,0,0
1751296649035,0,10000,0,0,500,2000,0,0,0
1751296649064,0,10000,0,0,500,2000,0,0,0
1751296649075,0,10000,0,0,500,2000,0,0,0
1751296649106,0,10000,0,0,500,2000,0,0,0
1751296649123,0,10000,0,0,500,2000,0,0,0
1751296649145,0,10000,0,0,500,2000,0,0,0
1751296649155,0,10000,0,0,500,2000,0,0,0
1751296649196,0,10000,0,0,500,2000,0,0,0
1751296649196,0,10000,0,0,500,2000,0,0,0
1751296649223,0,10000,0,0,500,2000,0,0,0
1751296649234,0,10000,0,0,500,2000,0,0,0
1751296649264,0,10000,0,0,500,2000,0,0,0
1751296649267,0,10000,0,0,500,2000,0,0,0
1751296649270,0,10000,0,0,500,2000,0,0,0
1751296649275,0,10000,0,0,500,2000,0,0,0
1751296649304,0,10000,0,0,500,2000,0,0,0
1751296649315,0,10000,0,0,500,2000,0,0,0
1751296649344,0,10000,0,0,500,2000,0,0,0
1751296649354,0,10000,0,0,500,2000,0,0,0
1751296649385,0,10000,0,0,500,2000,0,0,0
1751296649396,0,10000,0,0,500,2000,0,0,0
1751296649424,0,10000,0,0,500,2000,0,0,0
1751296649435,0,10000,0,0,500,2000,0,0,0
1751296649463,0,10000,0,0,500,2000,0,0,0
1751296649474,0,10000,0,0,500,2000,0,0,0
1751296649504,0,10000,0,0,500,2000,0,0,0
1751296649514,0,10000,0,0,500,2000,0,0,0
1751296649543,0,10000,0,0,500,2000,0,0,0
1751296649554,0,10000,0,0,500,2000,0,0,0
1751296649584,0,10000,0,0,500,2000,0,0,0
1751296649604,0,10000,0,0,500,2000,0,0,0
1751296649624,0,10000,0,0,500,2000,0,0,0
1751296649635,0,10000,0,0,500,2000,0,0,0
1751296649664,0,10000,0,0,500,2000,0,0,0
1751296649675,0,10000,0,0,500,2000,0,0,0
1751296649704,0,10000,0,0,500,2000,0,0,0
1751296649718,0,10000,0,0,500,2000,0,0,0
1751296649745,0,10000,0,0,500,2000,0,0,0
1751296649757,0,10000,0,0,500,2000,0,0,0
1751296649783,0,10000,0,0,500,2000,0,0,0
1751296649794,0,10000,0,0,500,2000,0,0,0
1751296649823,0,10000,0,0,500,2000,0,0,0
1751296649835,0,10000,0,0,500,2000,0,0,0
1751296649864,0,10000,0,0,500,2000,0,0,0
1751296649875,0,10000,0,0,500,2000,0,0,0
1751296649904,0,10000,0,0,500,2000,0,0,0
1751296649917,0,10000,0,0,500,2000,0,0,0
1751296649945,0,10000,0,0,500,2000,0,0,0
1751296649955,0,10000,0,0,500,2000,0,0,0
1751296649984,0,10000,0,0,500,2000,0,0,0
1751296649994,0,10000,0,0,500,2000,0,0,0
1751296650040,0,10000,0,0,500,2000,0,0,0
1751296650040,0,10000,0,0,500,2000,0,0,0
1751296650064,0,10000,0,0,500,2000,0,0,0
1751296650069,0,10000,0,0,500,2000,0,0,0
1751296650070,0,10000,0,0,500,2000,0,0,0
1751296650078,0,10000,0,0,500,2000,0,0,0
1751296650104,0,10000,0,0,500,2000,0,0,0
1751296650127,0,10000,0,0,500,2000,0,0,0
1751296650145,0,10000,0,0,500,2000,0,0,0
1751296650157,0,10000,0,0,500,2000,0,0,0
1751296650187,0,10000,0,0,500,2000,0,0,0
1751296650195,0,10000,0,0,500,2000,0,0,0
1751296650224,0,10000,0,0,500,2000,0,0,0
1751296650241,0,10000,0,0,500,2000,0,0,0
1751296650271,0,10000,0,0,500,2000,0,0,0
1751296650275,0,10000,0,0,500,2000,0,0,0
1751296650318,0,10000,0,0,500,2000,0,0,0
1751296650318,0,10000,0,0,500,2000,0,0,0
1751296650343,0,10000,0,0,500,2000,0,0,0
1751296650355,0,10000,0,0,500,2000,0,0,0
1751296650384,0,10000,0,0,500,2000,0,0,0
1751296650396,0,10000,0,0,500,2000,0,0,0
1751296650424,0,10000,0,0,500,2000,0,0,0
1751296650434,0,10000,0,0,500,2000,0,0,0
1751296650467,0,10000,0,0,500,2000,0,0,0
1751296650475,0,10000,0,0,500,2000,0,0,0
1751296650503,0,10000,0,0,500,2000,0,0,0
1751296650514,0,10000,0,0,500,2000,0,0,0
1751296650545,0,10000,0,0,500,2000,0,0,0
1751296650554,0,10000,0,0,500,2000,0,0,0
1751296650597,0,10000,0,0,500,2000,0,0,0
1751296650598,0,10000,0,0,500,2000,0,0,0
1751296650625,0,10000,0,0,500,2000,0,0,0
1751296650645,0,10000,0,0,500,2000,0,0,0
1751296650664,0,10000,0,0,500,2000,0,0,0
1751296650689,0,10000,0,0,500,2000,0,0,0
1751296650704,0,10000,0,0,500,2000,0,0,0
1751296650714,0,10000,0,0,500,2000,0,0,0
1751296650743,0,10000,0,0,500,2000,0,0,0
1751296650756,0,10000,0,0,500,2000,0,0,0
1751296650787,0,10000,0,0,500,2000,0,0,0
1751296650836,0,10000,0,0,500,2000,0,0,0
1751296650836,0,10000,0,0,500,2000,0,0,0
1751296650864,0,10000,0,0,500,2000,0,0,0
1751296650879,0,10000,0,0,500,2000,0,0,0
1751296650903,0,10000,0,0,500,2000,0,0,0
1751296650918,0,10000,0,0,500,2000,0,0,0
1751296650945,0,10000,0,0,500,2000,0,0,0
1751296650958,0,10000,0,0,500,2000,0,0,0
1751296650983,0,10000,0,0,500,2000,0,0,0
1751296650998,0,10000,0,0,500,2000,0,0,0
1751296651024,0,10000,0,0,500,2000,0,0,0
1751296651039,0,10000,0,0,500,2000,0,0,0
1751296651063,0,10000,0,0,500,2000,0,0,0
1751296651078,0,10000,0,0,500,2000,0,0,0
1751296651116,0,10000,0,0,500,2000,0,0,0
1751296651118,0,10000,0,0,500,2000,0,0,0
1751296651143,0,10000,0,0,500,2000,0,0,0
1751296672413,0,10000,0,0,500,2000,0,0,0
1751296672413,0,10000,0,0,500,2000,0,0,0
1751296672454,0,10000,0,0,500,2000,0,0,0
1751296672494,0,10000,0,0,500,2000,0,0,0
1751296672542,0,10000,0,0,500,2000,0,0,0
1751296672590,0,10000,0,0,500,2000,0,0,0
1751296672615,0,10000,0,0,500,2000,0,0,0
1751296672648,0,10000,0,0,500,2000,0,0,0
1751296672648,0,10000,0,0,500,2000,0,0,0
1751296672655,0,10000,0,0,500,2000,0,0,0
1751296672678,0,10000,0,0,500,2000,0,0,0
1751296672695,0,10000,0,0,500,2000,0,0,0
1751296672719,0,10000,0,0,500,2000,0,0,0
1751296672733,0,10000,0,0,500,2000,0,0,0
1751296672760,0,10000,0,0,500,2000,0,0,0
1751296672776,0,10000,0,0,500,2000,0,0,0
1751296672801,0,10000,0,0,500,2000,0,0,0
1751296672821,0,10000,0,0,500,2000,0,0,0
1751296672839,0,10000,0,0,500,2000,0,0,0
1751296672861,0,10000,0,0,500,2000,0,0,0
1751296672890,0,10000,0,0,500,2000,0,0,0
1751296672895,0,10000,0,0,500,2000,0,0,0
1751296672934,0,10000,0,0,500,2000,0,0,0
1751296672935,0,10000,0,0,500,2000,0,0,0
1751296672964,0,10000,0,0,500,2000,0,0,0
1751296672976,0,10000,0,0,500,2000,0,0,0
1751296673000,0,10000,0,0,500,2000,0,0,0
1751296673013,0,10000,0,0,500,2000,0,0,0
1751296673052,0,10000,0,0,500,2000,0,0,0
1751296673053,0,10000,0,0,500,2000,0,0,0
1751296673104,0,10000,0,0,500,2000,0,0,0
1751296673105,0,10000,0,0,500,2000,0,0,0
1751296673124,0,10000,0,0,500,2000,0,0,0
1751296673135,0,10000,0,0,500,2000,0,0,0
1751296673167,0,10000,0,0,500,2000,0,0,0
1751296673174,0,10000,0,0,500,2000,0,0,0
1751296673201,0,10000,0,0,500,2000,0,0,0
1751296673214,0,10000,0,0,500,2000,0,0,0
1751296673238,0,10000,0,0,500,2000,0,0,0
1751296673253,0,10000,0,0,500,2000,0,0,0
1751296673279,0,10000,0,0,500,2000,0,0,0
1751296673315,0,10000,0,0,500,2000,0,0,0
1751296673318,0,10000,0,0,500,2000,0,0,0
1751296673347,0,10000,0,0,500,2000,0,0,0
1751296673367,0,10000,0,0,500,2000,0,0,0
1751296673376,0,10000,0,0,500,2000,0,0,0
1751296673400,0,10000,0,0,500,2000,0,0,0
1751296673415,0,10000,0,0,500,2000,0,0,0
1751296673440,0,10000,0,0,500,2000,0,0,0
1751296673455,0,10000,0,0,500,2000,0,0,0
1751296673480,0,10000,0,0,500,2000,0,0,0
1751296673494,0,10000,0,0,500,2000,0,0,0
1751296673519,0,10000,0,0,500,2000,0,0,0
1751296673533,0,10000,0,0,500,2000,0,0,0
1751296673558,0,10000,0,0,500,2000,0,0,0
1751296673573,0,10000,0,0,500,2000,0,0,0
1751296673601,0,10000,0,0,500,2000,0,0,0
1751296673616,0,10000,0,0,500,2000,0,0,0
1751296673639,0,10000,0,0,500,2000,0,0,0
1751296673655,0,10000,0,0,500,2000,0,0,0
1751296673679,0,10000,0,0,500,2000,0,0,0
1751296673694,0,10000,0,0,500,2000,0,0,0
1751296673719,0,10000,0,0,500,2000,0,0,0
